Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR,Gap,Time Naive,Time LR,Final Lambda,LB Heuristic
600.0,0.03,2.0,2.0,0.0,0.03268,0.12822,241.272,247.66362,0.02581,4239.0,2629.0,0.34364,239.57094
600.0,0.03,3.0,2.0,0.0,0.03268,0.12822,241.272,247.66362,0.02581,4239.0,2597.0,436.5,239.57094
600.0,0.03,4.0,2.0,0.0,0.03268,0.12822,241.272,247.66362,0.02581,4239.0,2628.0,411.53615,239.57094
600.0,0.03,5.0,2.0,0.0,0.03268,0.12822,241.272,247.66362,0.02581,4239.0,2611.0,0.25773,239.57094
600.0,0.03,6.0,2.0,0.0,0.03268,0.12822,241.272,247.66362,0.02581,4239.0,2639.0,0.96924,239.57094
600.0,0.03,1.0,10.0,0.0,0.03363,0.14676,236.15631,256.65225,0.03363,4245.0,2208.0,254.04,248.02085
600.0,0.03,2.0,3.0,0.0,0.03363,0.14676,236.15631,256.65225,0.03363,4245.0,2556.0,0.68729,248.02085
600.0,0.03,3.0,10.0,0.0,0.03363,0.14676,236.15631,256.65225,0.03363,4245.0,2195.0,381.42662,248.02085
600.0,0.03,4.0,10.0,0.0,0.03363,0.14676,236.15631,256.65225,0.03363,4245.0,2201.0,351.88611,248.02085
600.0,0.03,5.0,3.0,0.0,0.03363,0.14676,236.15631,256.65225,0.03363,4245.0,2358.0,0.42955,248.02085
600.0,0.03,6.0,3.0,0.0,0.03363,0.14676,236.15631,256.65225,0.03363,4245.0,4267.0,0.0,248.02085
600.0,0.03,1.0,2.0,0.0,0.01691,0.1229,243.3765,252.01766,0.01691,4240.0,2613.0,337.56,247.75701
600.0,0.03,2.0,2.0,0.0,0.01691,0.1229,243.3765,252.01766,0.01691,4240.0,2653.0,0.34364,247.75701
600.0,0.03,3.0,2.0,0.0,0.01691,0.1229,243.3765,252.01766,0.01691,4240.0,2612.0,436.5,247.75701
600.0,0.03,4.0,2.0,0.0,0.01691,0.1229,243.3765,252.01766,0.01691,4240.0,2630.0,411.53615,247.75701
600.0,0.03,5.0,2.0,0.0,0.01691,0.1229,243.3765,252.01766,0.01691,4240.0,2629.0,0.25773,247.75701
600.0,0.03,6.0,2.0,0.0,0.01691,0.1229,243.3765,252.01766,0.01691,4240.0,2655.0,0.84749,247.75701
600.0,0.03,1.0,2.0,0.0,0.03122,0.11001,247.95142,257.42275,0.03122,4239.0,2529.0,337.56,249.38501
600.0,0.03,2.0,2.0,0.0,0.03122,0.11001,247.95142,257.42275,0.03122,4239.0,2576.0,0.34364,249.38501
600.0,0.03,3.0,2.0,0.0,0.03122,0.11001,247.95142,257.42275,0.03122,4239.0,2511.0,436.5,249.38501
600.0,0.03,4.0,2.0,0.0,0.03122,0.11001,247.95142,257.42275,0.03122,4239.0,2559.0,411.53615,249.38501
600.0,0.03,5.0,2.0,0.0,0.03122,0.11001,247.95142,257.42275,0.03122,4239.0,2580.0,0.25773,249.38501
600.0,0.03,6.0,2.0,0.0,0.03122,0.11001,247.95142,257.42275,0.03122,4239.0,2603.0,0.92512,249.38501
600.0,0.03,1.0,2.0,0.0,0.01976,0.12739,241.87454,251.12008,0.01976,4237.0,2533.0,337.56,246.15871
600.0,0.03,2.0,2.0,0.0,0.01976,0.12739,241.87454,251.12008,0.01976,4237.0,2552.0,0.34364,246.15871
600.0,0.03,3.0,2.0,0.0,0.01976,0.12739,241.87454,251.12008,0.01976,4237.0,2510.0,436.5,246.15871
600.0,0.03,4.0,2.0,0.0,0.01976,0.12739,241.87454,251.12008,0.01976,4237.0,2544.0,411.53615,246.15871
600.0,0.03,5.0,2.0,0.0,0.01976,0.12739,241.87454,251.12008,0.01976,4237.0,2511.0,0.25773,246.15871
600.0,0.03,6.0,2.0,0.0,0.01976,0.12739,241.87454,251.12008,0.01976,4237.0,2566.0,0.9314,246.15871
600.0,0.03,1.0,2.0,0.0,0.00899,0.15078,234.69932,244.4091,0.00899,4237.0,2556.0,337.56,242.212
600.0,0.03,2.0,2.0,0.0,0.00899,0.15078,234.69932,244.4091,0.00899,4237.0,2572.0,0.34364,242.212
600.0,0.03,3.0,2.0,0.0,0.00899,0.15078,234.69932,244.4091,0.00899,4237.0,2516.0,436.5,242.212
600.0,0.03,4.0,2.0,0.0,0.00899,0.15078,234.69932,244.4091,0.00899,4237.0,2518.0,411.53615,242.212
600.0,0.03,5.0,2.0,0.0,0.00899,0.15078,234.69932,244.4091,0.00899,4237.0,2538.0,0.25773,242.212
600.0,0.03,6.0,2.0,0.0,0.00899,0.15078,234.69932,244.4091,0.00899,4237.0,3145.0,0.6401,242.212
600.0,0.03,1.0,2.0,0.0,0.03801,0.12561,243.59105,253.07712,0.03748,4237.0,2504.0,337.56,243.45883
600.0,0.03,2.0,2.0,0.0,0.03801,0.12561,243.59105,253.07712,0.03748,4237.0,2559.0,0.34364,243.45883
600.0,0.03,3.0,2.0,0.0,0.03801,0.12561,243.59105,253.07712,0.03748,4237.0,2523.0,436.5,243.45883
600.0,0.03,4.0,2.0,0.0,0.03801,0.12561,243.59105,253.07712,0.03748,4237.0,2552.0,411.53615,243.45883
600.0,0.03,5.0,2.0,0.0,0.03801,0.12561,243.59105,253.07712,0.03748,4237.0,2554.0,0.25773,243.45883
600.0,0.03,6.0,2.0,0.0,0.03801,0.12561,243.59105,253.07712,0.03748,4237.0,2541.0,0.95742,243.45883
600.0,0.05,1.0,10.0,0.0,0.03482,0.19203,232.29671,261.58596,0.03482,4244.0,2189.0,191.4,252.47711
600.0,0.05,2.0,7.0,0.0,0.03482,0.19203,232.29671,261.58596,0.03482,4244.0,7087.0,0.0,252.47711
600.0,0.05,3.0,10.0,0.0,0.03482,0.19203,232.29671,261.58596,0.03482,4244.0,2187.0,335.71104,252.47711
600.0,0.05,4.0,10.0,0.0,0.03482,0.19203,232.29671,261.58596,0.03482,4244.0,2186.0,303.63413,252.47711
600.0,0.05,5.0,5.0,0.0,0.03482,0.19203,232.29671,261.58596,0.03482,4244.0,6580.0,0.0,252.47711
600.0,0.05,6.0,5.0,0.0,0.03482,0.19203,232.29671,261.58596,0.03482,4244.0,6522.0,0.1639,252.47711
600.0,0.05,1.0,10.0,0.0,0.04089,0.12473,251.70405,265.36586,0.04089,4239.0,2194.0,191.4,254.51549
600.0,0.05,2.0,7.0,0.0,0.04089,0.12473,251.70405,265.36586,0.04089,4239.0,7075.0,0.0,254.51549
600.0,0.05,3.0,10.0,0.0,0.04089,0.12473,251.70405,265.36586,0.04089,4239.0,2189.0,335.71104,254.51549
600.0,0.05,4.0,10.0,0.0,0.04089,0.12473,251.70405,265.36586,0.04089,4239.0,2191.0,303.63413,254.51549
600.0,0.05,5.0,5.0,0.0,0.04089,0.12473,251.70405,265.36586,0.04089,4239.0,6579.0,0.0,254.51549
600.0,0.05,6.0,5.0,0.0,0.04089,0.12473,251.70405,265.36586,0.04089,4239.0,6399.0,0.01953,254.51549
600.0,0.05,1.0,10.0,0.0,0.05002,0.14706,243.69188,261.28217,0.05002,4238.0,2187.0,191.4,248.2129
600.0,0.05,2.0,7.0,0.0,0.05002,0.14706,243.69188,261.28217,0.05002,4238.0,7037.0,0.0,248.2129
600.0,0.05,3.0,10.0,0.0,0.05002,0.14706,243.69188,261.28217,0.05002,4238.0,2186.0,335.71104,248.2129
600.0,0.05,4.0,10.0,0.0,0.05002,0.14706,243.69188,261.28217,0.05002,4238.0,2187.0,303.63413,248.2129
600.0,0.05,5.0,5.0,0.0,0.05002,0.14706,243.69188,261.28217,0.05002,4238.0,6594.0,0.0,248.2129
600.0,0.05,6.0,5.0,0.0,0.04953,0.14706,243.69188,261.14857,0.04953,4238.0,6431.0,0.0,248.2129
600.0,0.05,1.0,10.0,0.0,0.10506,0.14484,245.28541,276.78818,0.10506,4241.0,2174.0,174.4462,247.70851
600.0,0.05,2.0,5.0,0.0,0.07765,0.14484,245.28541,268.56383,0.07765,4241.0,6661.0,0.0,247.70851
600.0,0.05,3.0,10.0,0.0,0.10506,0.14484,245.28541,276.78818,0.10506,4241.0,2177.0,456.15724,247.70851
600.0,0.05,4.0,10.0,0.0,0.10506,0.14484,245.28541,276.78818,0.10506,4241.0,2179.0,449.81627,247.70851
600.0,0.05,5.0,7.0,0.0,0.0573,0.14484,245.28541,262.76488,0.0573,4241.0,7124.0,0.0,247.70851
600.0,0.05,6.0,4.0,0.0,0.06478,0.14484,245.28541,264.86585,0.06478,4241.0,6353.0,0.0,247.70851
600.0,0.05,1.0,10.0,0.0,0.026,0.1429,244.30515,256.58858,0.026,4233.0,2185.0,191.4,249.91777
600.0,0.05,2.0,7.0,0.0,0.026,0.1429,244.30515,256.58858,0.026,4233.0,7066.0,0.0,249.91777
600.0,0.05,3.0,10.0,0.0,0.026,0.1429,244.30515,256.58858,0.026,4233.0,2185.0,335.71104,249.91777
600.0,0.05,4.0,10.0,0.0,0.026,0.1429,244.30515,256.58858,0.026,4233.0,2183.0,303.63413,249.91777
600.0,0.05,5.0,5.0,0.0,0.026,0.1429,244.30515,256.58858,0.026,4233.0,6528.0,0.0,249.91777
600.0,0.05,6.0,5.0,0.0,0.026,0.1429,244.30515,256.58858,0.026,4233.0,6543.0,0.23456,249.91777
600.0,0.05,1.0,10.0,0.0,0.09718,0.16183,240.90186,275.93673,0.09718,4241.0,2166.0,174.44694,249.12108
600.0,0.05,2.0,5.0,0.0,0.05713,0.16183,240.90186,264.21625,0.05713,4241.0,6662.0,0.0,249.12108
600.0,0.05,3.0,10.0,0.0,0.09718,0.16183,240.90186,275.93673,0.09718,4241.0,2165.0,456.15798,249.12108
600.0,0.05,4.0,10.0,0.0,0.09718,0.16183,240.90186,275.93673,0.09718,4241.0,2167.0,449.81701,249.12108
600.0,0.05,5.0,7.0,0.0,0.04181,0.16183,240.90186,259.99239,0.04181,4241.0,7085.0,0.0,249.12108
600.0,0.05,6.0,4.0,0.0,0.05155,0.16183,240.90186,262.66064,0.05155,4241.0,6346.0,0.04466,249.12108
600.0,0.05,1.0,10.0,0.0,0.05376,0.13806,247.34292,265.98474,0.05376,4241.0,2180.0,191.4,251.68659
600.0,0.05,2.0,7.0,0.0,0.05376,0.13806,247.34292,265.98474,0.05376,4241.0,6860.0,0.0,251.68659
600.0,0.05,3.0,10.0,0.0,0.05376,0.13806,247.34292,265.98474,0.05376,4241.0,2182.0,335.71104,251.68659
600.0,0.05,4.0,10.0,0.0,0.05376,0.13806,247.34292,265.98474,0.05376,4241.0,2183.0,303.63413,251.68659
600.0,0.05,5.0,5.0,0.0,0.05376,0.13806,247.34292,265.98474,0.05376,4241.0,6589.0,0.0,251.68659
600.0,0.05,6.0,5.0,0.0,0.05222,0.13806,247.34292,265.55379,0.05222,4241.0,6412.0,0.0,251.68659
600.0,0.05,1.0,10.0,0.0,0.04487,0.13674,248.4933,262.39362,0.04487,4240.0,2195.0,191.4,250.62119
600.0,0.05,2.0,7.0,0.0,0.04487,0.13674,248.4933,262.39362,0.04487,4240.0,7889.0,0.0,250.62119
600.0,0.05,3.0,10.0,0.0,0.04487,0.13674,248.4933,262.39362,0.04487,4240.0,2189.0,335.71104,250.62119
600.0,0.05,4.0,10.0,0.0,0.04487,0.13674,248.4933,262.39362,0.04487,4240.0,2183.0,303.63413,250.62119
600.0,0.05,5.0,5.0,0.0,0.04487,0.13674,248.4933,262.39362,0.04487,4240.0,6585.0,0.0,250.62119
600.0,0.05,6.0,5.0,0.0,0.04464,0.13674,248.4933,262.33125,0.04464,4240.0,6424.0,0.0,250.62119
600.0,0.05,1.0,10.0,0.0,0.05171,0.20186,226.73808,259.62535,0.05171,4238.0,2182.0,191.4,246.19984
600.0,0.05,2.0,7.0,0.0,0.05171,0.20186,226.73808,259.62535,0.05171,4238.0,7733.0,0.0,246.19984
600.0,0.05,3.0,10.0,0.0,0.05171,0.20186,226.73808,259.62535,0.05171,4238.0,2189.0,335.71104,246.19984
600.0,0.05,4.0,10.0,0.0,0.05171,0.20186,226.73808,259.62535,0.05171,4238.0,2190.0,303.63413,246.19984
600.0,0.05,5.0,5.0,0.0,0.05171,0.20186,226.73808,259.62535,0.05171,4238.0,6533.0,0.0,246.19984
600.0,0.05,6.0,5.0,0.0,0.05171,0.20186,226.73808,259.62535,0.05171,4238.0,6414.0,0.0572,246.19984
600.0,0.05,1.0,10.0,0.0,0.06055,0.15832,242.36433,263.69123,0.06055,4243.0,2188.0,191.4,247.72581
600.0,0.05,2.0,7.0,0.0,0.06055,0.15832,242.36433,263.69123,0.06055,4243.0,6836.0,0.0,247.72581
600.0,0.05,3.0,10.0,0.0,0.06055,0.15832,242.36433,263.69123,0.06055,4243.0,2185.0,335.71104,247.72581
600.0,0.05,4.0,10.0,0.0,0.06055,0.15832,242.36433,263.69123,0.06055,4243.0,2188.0,303.63413,247.72581
600.0,0.05,5.0,5.0,0.0,0.05607,0.15832,242.36433,262.44224,0.05607,4243.0,6575.0,0.0,247.72581
600.0,0.05,6.0,5.0,0.0,0.06055,0.15832,242.36433,263.69123,0.06055,4243.0,6373.0,0.0,247.72581
600.0,0.05,1.0,10.0,0.0,0.06913,0.15323,243.53669,261.34411,0.06814,4240.0,2196.0,191.4,243.27609
600.0,0.05,2.0,7.0,0.0,0.06913,0.15323,243.53669,261.34411,0.06814,4240.0,6856.0,0.0,243.27609
600.0,0.05,3.0,10.0,0.0,0.06913,0.15323,243.53669,261.34411,0.06814,4240.0,2194.0,335.71104,243.27609
600.0,0.05,4.0,10.0,0.0,0.06913,0.15323,243.53669,261.34411,0.06814,4240.0,2198.0,303.63413,243.27609
600.0,0.05,5.0,5.0,0.0,0.06913,0.15323,243.53669,261.34411,0.06814,4240.0,6513.0,0.0,243.27609
600.0,0.05,6.0,5.0,0.0,0.06913,0.15323,243.53669,261.34411,0.06814,4240.0,6391.0,0.0,243.27609
600.0,0.05,1.0,10.0,0.0,0.05587,0.1485,245.3923,265.04943,0.05587,4241.0,2193.0,191.4,250.24026
600.0,0.05,2.0,7.0,0.0,0.05587,0.1485,245.3923,265.04943,0.05587,4241.0,6999.0,0.0,250.24026
600.0,0.05,3.0,10.0,0.0,0.05587,0.1485,245.3923,265.04943,0.05587,4241.0,2196.0,335.71104,250.24026
600.0,0.05,4.0,10.0,0.0,0.05587,0.1485,245.3923,265.04943,0.05587,4241.0,2194.0,303.63413,250.24026
600.0,0.05,5.0,5.0,0.0,0.05587,0.1485,245.3923,265.04943,0.05587,4241.0,6591.0,0.0,250.24026
600.0,0.05,6.0,5.0,0.0,0.05386,0.1485,245.3923,264.48624,0.05386,4241.0,6384.0,0.0,250.24026
600.0,0.05,1.0,10.0,0.0,0.05514,0.15632,242.28901,265.59108,0.05514,4239.0,2182.0,191.4,250.94732
600.0,0.05,2.0,7.0,0.0,0.05514,0.15632,242.28901,265.59108,0.05514,4239.0,7121.0,0.0,250.94732
600.0,0.05,3.0,10.0,0.0,0.05514,0.15632,242.28901,265.59108,0.05514,4239.0,2188.0,335.71104,250.94732
600.0,0.05,4.0,10.0,0.0,0.05514,0.15632,242.28901,265.59108,0.05514,4239.0,2190.0,303.63413,250.94732
600.0,0.05,5.0,5.0,0.0,0.05514,0.15632,242.28901,265.59108,0.05514,4239.0,6570.0,0.0,250.94732
600.0,0.05,6.0,5.0,0.0,0.05514,0.15632,242.28901,265.59108,0.05514,4239.0,6375.0,0.14911,250.94732
600.0,0.05,1.0,10.0,0.0,0.08092,0.16969,237.57219,260.90153,0.08092,4235.0,2190.0,191.4,239.7901
600.0,0.05,2.0,7.0,0.0,0.08092,0.16969,237.57219,260.90153,0.08092,4235.0,6783.0,0.0,239.7901
600.0,0.05,3.0,10.0,0.0,0.08092,0.16969,237.57219,260.90153,0.08092,4235.0,2187.0,335.71104,239.7901
600.0,0.05,4.0,10.0,0.0,0.08092,0.16969,237.57219,260.90153,0.08092,4235.0,2189.0,303.63413,239.7901
600.0,0.05,5.0,5.0,0.0,0.07849,0.16969,237.57219,260.2138,0.07849,4235.0,6504.0,0.0,239.7901
600.0,0.05,6.0,5.0,0.0,0.0808,0.16969,237.57219,260.86858,0.0808,4235.0,6376.0,0.0,239.7901
600.0,0.05,1.0,10.0,0.0,0.04676,0.17656,235.30489,260.47541,0.04676,4237.0,2198.0,191.4,248.29647
600.0,0.05,2.0,7.0,0.0,0.04676,0.17656,235.30489,260.47541,0.04676,4237.0,7147.0,0.0,248.29647
600.0,0.05,3.0,10.0,0.0,0.04676,0.17656,235.30489,260.47541,0.04676,4237.0,2200.0,335.71104,248.29647
600.0,0.05,4.0,10.0,0.0,0.04676,0.17656,235.30489,260.47541,0.04676,4237.0,2201.0,303.63413,248.29647
600.0,0.05,5.0,5.0,0.0,0.04676,0.17656,235.30489,260.47541,0.04676,4237.0,6579.0,0.0,248.29647
600.0,0.05,6.0,5.0,0.0,0.04211,0.17656,235.30489,259.21316,0.04211,4237.0,6387.0,0.0,248.29647
600.0,0.05,1.0,10.0,0.0,0.05307,0.15505,242.20921,261.95047,0.05307,4240.0,2194.0,191.4,248.04944
600.0,0.05,2.0,7.0,0.0,0.05307,0.15505,242.20921,261.95047,0.05307,4240.0,7143.0,0.0,248.04944
600.0,0.05,3.0,10.0,0.0,0.05307,0.15505,242.20921,261.95047,0.05307,4240.0,2198.0,335.71104,248.04944
600.0,0.05,4.0,10.0,0.0,0.05307,0.15505,242.20921,261.95047,0.05307,4240.0,2196.0,303.63413,248.04944
600.0,0.05,5.0,5.0,0.0,0.05307,0.15505,242.20921,261.95047,0.05307,4240.0,6524.0,0.0,248.04944
600.0,0.05,6.0,5.0,0.0,0.04592,0.15505,242.20921,259.98788,0.04592,4240.0,6418.0,0.08378,248.04944
600.0,0.05,1.0,10.0,0.0,0.05736,0.13696,248.03597,264.76105,0.05736,4237.0,2203.0,191.4,249.5731
600.0,0.05,2.0,7.0,0.0,0.05736,0.13696,248.03597,264.76105,0.05736,4237.0,7044.0,0.0,249.5731
600.0,0.05,3.0,10.0,0.0,0.05736,0.13696,248.03597,264.76105,0.05736,4237.0,2198.0,335.71104,249.5731
600.0,0.05,4.0,10.0,0.0,0.05736,0.13696,248.03597,264.76105,0.05736,4237.0,2199.0,303.63413,249.5731
600.0,0.05,5.0,5.0,0.0,0.05736,0.13696,248.03597,264.76105,0.05736,4237.0,6543.0,0.0,249.5731
600.0,0.05,6.0,5.0,0.0,0.05736,0.13696,248.03597,264.76105,0.05736,4237.0,6391.0,0.04751,249.5731
600.0,0.05,1.0,10.0,0.0,0.04713,0.15566,241.14475,259.15016,0.04713,4244.0,2206.0,191.4,246.9374
600.0,0.05,2.0,7.0,0.0,0.04713,0.15566,241.14475,259.15016,0.04713,4244.0,6981.0,0.0,246.9374
600.0,0.05,3.0,10.0,0.0,0.04713,0.15566,241.14475,259.15016,0.04713,4244.0,2200.0,335.71104,246.9374
600.0,0.05,4.0,10.0,0.0,0.04713,0.15566,241.14475,259.15016,0.04713,4244.0,2202.0,303.63413,246.9374
600.0,0.05,5.0,5.0,0.0,0.04713,0.15566,241.14475,259.15016,0.04713,4244.0,6643.0,0.0,246.9374
600.0,0.05,6.0,5.0,0.0,0.04713,0.15566,241.14475,259.15016,0.04713,4244.0,6416.0,0.21684,246.9374
600.0,0.05,1.0,10.0,0.0,0.07418,0.17143,236.88746,261.90182,0.07418,4241.0,2199.0,191.4,242.47449
600.0,0.05,2.0,7.0,0.0,0.07418,0.17143,236.88746,261.90182,0.07418,4241.0,7127.0,0.0,242.47449
600.0,0.05,3.0,10.0,0.0,0.07418,0.17143,236.88746,261.90182,0.07418,4241.0,2196.0,335.71104,242.47449
600.0,0.05,4.0,10.0,0.0,0.07418,0.17143,236.88746,261.90182,0.07418,4241.0,2197.0,303.63413,242.47449
600.0,0.05,5.0,5.0,0.0,0.07138,0.17143,236.88746,261.11135,0.07138,4241.0,6504.0,0.0,242.47449
600.0,0.05,6.0,5.0,0.0,0.07069,0.17143,236.88746,260.92008,0.07069,4241.0,6390.0,0.0,242.47449
600.0,0.05,1.0,10.0,0.0,0.08366,0.15458,243.64015,265.80893,0.0834,4240.0,2190.0,191.4,243.57159
600.0,0.05,2.0,7.0,0.0,0.08366,0.15458,243.64015,265.80893,0.0834,4240.0,6816.0,0.0,243.57159
600.0,0.05,3.0,10.0,0.0,0.08366,0.15458,243.64015,265.80893,0.0834,4240.0,2197.0,335.71104,243.57159
600.0,0.05,4.0,10.0,0.0,0.08366,0.15458,243.64015,265.80893,0.0834,4240.0,2196.0,303.63413,243.57159
600.0,0.05,5.0,5.0,0.0,0.08366,0.15458,243.64015,265.80893,0.0834,4240.0,6555.0,0.0,243.57159
600.0,0.05,6.0,5.0,0.0,0.08366,0.15458,243.64015,265.80893,0.0834,4240.0,6392.0,0.0,243.57159
600.0,0.07,1.0,10.0,0.0,0.10663,0.15729,246.97857,283.28301,0.10663,4243.0,2184.0,104.8593,253.07704
600.0,0.07,2.0,2.0,0.0,0.09937,0.15729,246.97857,281.00028,0.09937,4243.0,4206.0,0.0,253.07704
600.0,0.07,3.0,10.0,0.0,0.10663,0.15729,246.97857,283.28301,0.10663,4243.0,2184.0,398.45475,253.07704
600.0,0.07,4.0,10.0,0.0,0.10663,0.15729,246.97857,283.28301,0.10663,4243.0,2184.0,389.57738,253.07704
600.0,0.07,5.0,2.0,0.0,0.10663,0.15729,246.97857,283.28301,0.10663,4243.0,4206.0,0.0,253.07704
600.0,0.07,6.0,2.0,0.0,0.06412,0.15729,246.97857,270.41531,0.06412,4243.0,4207.0,0.0,253.07704
600.0,0.07,1.0,2.0,0.0,0.04675,0.143,252.13225,270.45434,0.04675,4244.0,2335.0,323.64,257.81014
600.0,0.07,2.0,2.0,0.0,0.09701,0.143,252.13225,285.5081,0.09701,4244.0,4203.0,0.0,257.81014
600.0,0.07,3.0,2.0,0.0,0.04675,0.143,252.13225,270.45434,0.04675,4244.0,2332.0,418.5,257.81014
600.0,0.07,4.0,2.0,0.0,0.04675,0.143,252.13225,270.45434,0.04675,4244.0,2373.0,394.56558,257.81014
600.0,0.07,5.0,2.0,0.0,0.09812,0.143,252.13225,285.85816,0.09812,4244.0,4203.0,0.0,257.81014
600.0,0.07,6.0,2.0,0.0,0.06333,0.143,252.13225,275.24168,0.06333,4244.0,4204.0,0.0,257.81014
600.0,0.07,1.0,2.0,0.0,0.04513,0.17547,242.16369,260.89486,0.04513,4239.0,2486.0,323.64,249.12182
600.0,0.07,2.0,2.0,0.0,0.04513,0.17547,242.16369,260.89486,0.04513,4239.0,2502.0,0.35842,249.12182
600.0,0.07,3.0,2.0,0.0,0.04513,0.17547,242.16369,260.89486,0.04513,4239.0,2485.0,418.5,249.12182
600.0,0.07,4.0,2.0,0.0,0.04513,0.17547,242.16369,260.89486,0.04513,4239.0,2473.0,394.56558,249.12182
600.0,0.07,5.0,2.0,0.0,0.04513,0.17547,242.16369,260.89486,0.04513,4239.0,2511.0,0.26882,249.12182
600.0,0.07,6.0,2.0,0.0,0.04513,0.17547,242.16369,260.89486,0.04513,4239.0,2504.0,1.04096,249.12182
600.0,0.07,1.0,2.0,0.0,0.06251,0.16287,245.78739,264.5235,0.06251,4243.0,2450.0,323.64,247.98821
600.0,0.07,2.0,2.0,0.0,0.06251,0.16287,245.78739,264.5235,0.06251,4243.0,2472.0,0.35842,247.98821
600.0,0.07,3.0,2.0,0.0,0.06251,0.16287,245.78739,264.5235,0.06251,4243.0,2458.0,418.5,247.98821
600.0,0.07,4.0,2.0,0.0,0.06251,0.16287,245.78739,264.5235,0.06251,4243.0,2503.0,394.56558,247.98821
600.0,0.07,5.0,2.0,0.0,0.06251,0.16287,245.78739,264.5235,0.06251,4243.0,2484.0,0.26882,247.98821
600.0,0.07,6.0,2.0,0.0,0.06251,0.16287,245.78739,264.5235,0.06251,4243.0,2501.0,1.04778,247.98821
600.0,0.07,1.0,2.0,0.0,0.02829,0.16993,242.63133,261.37652,0.02829,4242.0,2454.0,323.64,253.98108
600.0,0.07,2.0,2.0,0.0,0.09508,0.16993,242.63133,280.66754,0.09508,4242.0,4204.0,0.0,253.98108
600.0,0.07,3.0,2.0,0.0,0.02829,0.16993,242.63133,261.37652,0.02829,4242.0,2461.0,418.5,253.98108
600.0,0.07,4.0,2.0,0.0,0.02829,0.16993,242.63133,261.37652,0.02829,4242.0,2477.0,394.56558,253.98108
600.0,0.07,5.0,2.0,0.0,0.10207,0.16993,242.63133,282.85308,0.10207,4242.0,4205.0,0.0,253.98108
600.0,0.07,6.0,2.0,0.0,0.05826,0.16993,242.63133,269.69266,0.05826,4242.0,4204.0,0.0,253.98108
600.0,0.07,1.0,2.0,0.0,0.02824,0.1713,242.97719,258.24146,0.02824,4246.0,2454.0,323.64,250.94913
600.0,0.07,2.0,2.0,0.0,0.0961,0.1713,242.97719,277.63048,0.0961,4246.0,4203.0,0.0,250.94913
600.0,0.07,3.0,2.0,0.0,0.02824,0.1713,242.97719,258.24146,0.02824,4246.0,2459.0,418.5,250.94913
600.0,0.07,4.0,2.0,0.0,0.02824,0.1713,242.97719,258.24146,0.02824,4246.0,2439.0,394.56558,250.94913
600.0,0.07,5.0,2.0,0.0,0.11448,0.1713,242.97719,283.39178,0.11448,4246.0,4202.0,0.0,250.94913
600.0,0.07,6.0,2.0,0.0,0.06418,0.1713,242.97719,268.15996,0.06418,4246.0,4202.0,0.0,250.94913
600.0,0.07,1.0,2.0,0.0,0.04319,0.15601,247.00099,265.76019,0.04319,4242.0,2454.0,323.64,254.28117
600.0,0.07,2.0,2.0,0.0,0.04319,0.15601,247.00099,265.76019,0.04319,4242.0,2472.0,0.35842,254.28117
600.0,0.07,3.0,2.0,0.0,0.04319,0.15601,247.00099,265.76019,0.04319,4242.0,2464.0,418.5,254.28117
600.0,0.07,4.0,2.0,0.0,0.04319,0.15601,247.00099,265.76019,0.04319,4242.0,2481.0,394.56558,254.28117
600.0,0.07,5.0,2.0,0.0,0.04319,0.15601,247.00099,265.76019,0.04319,4242.0,2469.0,0.26882,254.28117
600.0,0.07,6.0,2.0,0.0,0.04319,0.15601,247.00099,265.76019,0.04319,4242.0,2501.0,1.02377,254.28117
600.0,0.07,1.0,10.0,0.0,0.11543,0.16314,244.70248,283.68535,0.11543,4237.0,2158.0,104.86169,250.9397
600.0,0.07,2.0,2.0,0.0,0.10787,0.16314,244.70248,281.28068,0.10787,4237.0,4204.0,0.0,250.9397
600.0,0.07,3.0,10.0,0.0,0.11543,0.16314,244.70248,283.68535,0.11543,4237.0,2163.0,398.45714,250.9397
600.0,0.07,4.0,10.0,0.0,0.11543,0.16314,244.70248,283.68535,0.11543,4237.0,2161.0,389.57978,250.9397
600.0,0.07,5.0,2.0,0.0,0.11543,0.16314,244.70248,283.68535,0.11543,4237.0,4203.0,0.0,250.9397
600.0,0.07,6.0,2.0,0.0,0.07654,0.16314,244.70248,271.73868,0.07654,4237.0,4204.0,0.0,250.9397
600.0,0.07,1.0,10.0,0.0,0.1268,0.22104,226.67839,282.38405,0.1268,4240.0,2171.0,104.85614,246.57647
600.0,0.07,2.0,2.0,0.0,0.11131,0.22104,226.67839,277.46207,0.11131,4240.0,4206.0,0.0,246.57647
600.0,0.07,3.0,10.0,0.0,0.1268,0.22104,226.67839,282.38405,0.1268,4240.0,2168.0,398.45159,246.57647
600.0,0.07,4.0,10.0,0.0,0.1268,0.22104,226.67839,282.38405,0.1268,4240.0,2169.0,389.57423,246.57647
600.0,0.07,5.0,2.0,0.0,0.1268,0.22104,226.67839,282.38405,0.1268,4240.0,4208.0,0.0,246.57647
600.0,0.07,6.0,2.0,0.0,0.0757,0.22104,226.67839,266.77197,0.0757,4240.0,4208.0,0.0,246.57647
600.0,0.07,1.0,2.0,0.0,0.05059,0.17549,242.35542,261.19537,0.05059,4237.0,2399.0,323.64,247.98136
