Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR,Gap,Time Naive,Time LR,Final Lambda,LB Heuristic
100.0,0.03,5.0,2.0,0.0,0.51059,0.36506,6119.50187,7785.40133,0.21398,4205.0,4200.0,808.48972,3810.25071
100.0,0.03,6.0,2.0,0.0,0.51059,0.36506,6119.50187,7785.40133,0.21398,4205.0,4200.0,0.0,3810.25071
100.0,0.03,1.0,2.0,0.0,0.54817,1.0,-562.67364,8179.87045,0.54817,4204.0,4200.0,807.82397,3695.93087
100.0,0.03,2.0,10.0,0.0,0.54817,1.0,-562.67364,8179.87045,0.54817,4204.0,2110.0,763.19401,3695.93087
100.0,0.03,3.0,2.0,0.0,0.54805,0.35813,6230.56983,8177.75135,0.23811,4205.0,4200.0,806.05397,3695.93087
100.0,0.03,4.0,2.0,0.0,0.54805,1.0,-562.67364,8177.75135,0.54805,4204.0,4201.0,806.18265,3695.93087
100.0,0.03,5.0,10.0,0.0,0.54817,0.35813,6230.56983,8179.87045,0.2383,4205.0,2109.0,717.26985,3695.93087
100.0,0.03,6.0,3.0,0.0,0.54817,0.35813,6230.56983,8179.87045,0.2383,4205.0,4200.0,0.0,3695.93087
100.0,0.03,1.0,2.0,0.0,0.53309,1.0,-562.67364,8268.99108,0.53309,4226.0,4200.0,856.64489,3860.85221
100.0,0.03,2.0,2.0,0.0,0.56808,1.0,-562.67364,8938.86855,0.56808,4226.0,4200.0,806.24861,3860.85221
100.0,0.03,3.0,2.0,0.0,0.5401,0.35693,6212.30366,8395.0483,0.26,4205.0,4200.0,896.87489,3860.85221
100.0,0.03,4.0,2.0,0.0,0.5401,1.0,-562.67364,8395.0483,0.5401,4226.0,4200.0,897.00357,3860.85221
100.0,0.03,5.0,2.0,0.0,0.5632,1.0,-562.67364,8838.86855,0.5632,4226.0,4200.0,806.76407,3860.85221
100.0,0.03,6.0,2.0,0.0,0.54188,1.0,-562.67364,8427.68405,0.54188,4226.0,4200.0,0.0,3860.85221
100.0,0.03,1.0,2.0,0.0,0.52419,1.0,-562.67364,8213.33351,0.52419,4226.0,4200.0,859.59006,3908.01637
100.0,0.03,2.0,2.0,0.0,0.54707,1.0,-562.67364,8628.37825,0.54707,4226.0,4200.0,809.19377,3908.01637
100.0,0.03,3.0,2.0,0.0,0.53317,0.36599,6147.36667,8371.42853,0.26567,4200.0,4200.0,899.82006,3908.01637
100.0,0.03,4.0,2.0,0.0,0.53317,1.0,-562.67364,8371.42853,0.53317,4226.0,4200.0,899.94873,3908.01637
100.0,0.03,5.0,2.0,0.0,0.54176,1.0,-562.67364,8528.37825,0.54176,4226.0,4200.0,809.70923,3908.01637
100.0,0.03,6.0,2.0,0.0,0.53148,1.0,-562.67364,8341.10573,0.53148,4226.0,4200.0,0.0,3908.01637
100.0,0.03,1.0,2.0,0.0,0.50663,1.0,-562.67364,8356.92893,0.50663,4226.0,4200.0,803.158,4123.03421
100.0,0.03,2.0,10.0,0.0,0.50663,1.0,-562.67364,8356.92893,0.50663,4226.0,2115.0,758.52803,4123.03421
100.0,0.03,3.0,2.0,0.0,0.50663,0.35662,6398.28067,8356.92893,0.23437,4200.0,4200.0,801.388,4123.03421
100.0,0.03,4.0,2.0,0.0,0.50663,1.0,-562.67364,8356.92893,0.50663,4226.0,4200.0,801.51668,4123.03421
100.0,0.03,5.0,10.0,0.0,0.50663,1.0,-562.67364,8356.92893,0.50663,4226.0,2111.0,712.60388,4123.03421
100.0,0.03,6.0,3.0,0.0,0.50663,1.0,-562.67364,8356.92893,0.50663,4226.0,4201.0,0.0,4123.03421
100.0,0.03,1.0,2.0,0.0,0.51084,0.7712,1460.7251,8183.12558,0.51084,4225.0,4200.0,811.63447,4002.87821
100.0,0.03,2.0,10.0,0.0,0.51084,0.7712,1460.7251,8183.12558,0.51084,4225.0,2112.0,767.0045,4002.87821
